name,count
"Homer Simpson",37
"Bart Simpson",34
"Marge Simpson",24
"Ned Flanders",16
"Lisa Simpson",16
"Moses/milhouse",16
"Pharaoh Skinner",13
"Chief Wiggum",12
"Rev. Timothy Lovejoy",11
"Goliath/nelson",7
"Pig",5
"Slavedriver Willie",3
"Santa's Little Helper",3
"Ralph Wiggum",3
"Lou",2
"Edna Krabappel-Flanders",2
"Kids",2
"Krusty the Clown",2
"Methuselah Grampa",2
"Dr. Julius Hibbert",2
"Snake Jailbird",1
"Gopher",1
"Unicorn",1
"Sherri Mackleberry",1
"Deep Voice",1
"BURNING BUSH",1
"Crowd",1
"Carl Carlson",1
"Eddie",1