name,count
"Homer Simpson",48
"C. Montgomery Burns",29
"Grampa Simpson",15
"Ned Flanders",13
"Apu Nahasapeemapetilon",12
"Lisa Simpson",11
"Chief Wiggum",8
"Marge Simpson",7
"Waylon Smithers",6
"JOHNNY",5
"Announcer",4
"Spokesman",4
"Los Jacquitos Leader",4
"U.S. Border Guard",3
"Bart Simpson",3
"Lenny Leonard",3
"Kent Brockman",3
"Canadian Official #1",3
"Canadian Official #2",3
"Moe Szyslak",2
"Carl Carlson",2
"Employment Counselor",2
"Nurse",2
"Old Jewish Man",2
"Jasper Beardly",2
"Canadian Man",2
"Sideshow Mel",2
"2nd U.S. Border Guard",1
"Brandine Del Roy",1
"Cletus Spuckler",1
"Man",1
"Tour Guide",1
"Crowd",1
"Video Game Voice",1
"Krusty the Clown",1
"Ralph Wiggum",1
"Dr. Julius Hibbert",1
"Narrator",1
"Border Agent",1
"Canadians",1
"Pharmacist",1
"Mountie",1
"Host",1
"Groundskeeper Willie",1
"Comic Book Guy",1
"Nelson Muntz",1
"Professor Jonathan Frink",1
"Lou",1